fips,econ_state,county,pctemp_agriculture,pctemp_mining,pctemp_construction,pctemp_manufacturing,pctemp_trade,pctemp_trans,pctemp_information,pctemp_fire,pctemp_services,pctemp_government,num_civ_employed
31000,NE,Nebraska,4.175590365,0.166931542,7.018430523,10.23836783,13.9760131,5.830294272,1.841651221,7.530433982,45.18890886,4.033378302,999212
31001,NE,Adams,5.919808347,0.107174379,6.083722103,15.28180557,14.40549742,4.974152062,0.970873786,3.618711386,44.45214979,4.186105157,15862
31003,NE,Antelope,23.56232515,0.310848617,4.942493006,5.408765931,17.15884364,4.072116879,1.771837115,5.408765931,33.47839602,3.885607709,3217
31005,NE,Arthur,37.68844221,0,9.045226131,6.532663317,11.55778894,3.51758794,0.502512563,2.010050251,26.63316583,2.512562814,199
31007,NE,Banner,40.55415617,0,7.304785894,4.282115869,6.801007557,3.022670025,0.503778338,4.785894207,26.95214106,5.793450882,397
31009,NE,Blaine,41.56862745,0,4.705882353,5.490196078,10.19607843,4.705882353,0,0.784313726,25.09803922,7.450980392,255
31011,NE,Boone,19.31818182,0.585399449,6.163911846,12.22451791,15.2892562,2.651515152,1.342975207,4.373278237,35.50275482,2.548209366,2904
31013,NE,Box Butte,7.557911268,0.176678445,6.34079309,8.480565371,10.93443267,21.84923439,0.314095014,3.455045151,37.7699254,3.121319199,5094
31015,NE,Boyd,20.30456853,0,9.543147208,3.45177665,16.44670051,9.23857868,1.116751269,2.842639594,32.89340102,4.162436548,985
31017,NE,Brown,18.91891892,0,9.330759331,4.504504505,14.73616474,5.083655084,3.474903475,3.732303732,36.22908623,3.98970399,1554
31019,NE,Buffalo,5.290270725,0.149793577,6.71878996,10.98242666,19.6156516,3.898286508,1.771948413,3.361221731,45.27419532,2.937415513,27371
31021,NE,Burt,11.36820926,0.167672703,8.685446009,10.19450034,14.72166331,6.203890007,3.48759222,7.176391683,35.14419852,2.850435949,2982
31023,NE,Butler,9.450497395,0.1657982,7.318806253,20.39317859,12.05589768,6.063477025,0.686878257,3.173851255,37.80198958,2.88962577,4222
31025,NE,Cass,3.1107739,0.880121396,8.482549317,8.209408194,14.55235205,8.262518968,1.077389985,10.07587253,40.51593323,4.833080425,13180
31027,NE,Cedar,18.7609075,0.130890052,7.569808028,12.41273997,11.78010471,4.384816754,1.461605585,5.977312391,33.9877836,3.534031414,4584
31029,NE,Chase,22.1302999,0,5.480868666,3.205791107,17.52843847,5.274043433,2.688728025,5.222337125,34.69493278,3.774560496,1934
31031,NE,Cherry,22.26967663,0,7.870652837,5.186089079,13.60585723,2.104942038,1.494813911,5.155582672,38.22452715,4.08785845,3278
31033,NE,Cheyenne,5.999605289,0.967041642,3.690546675,7.085060193,29.40596013,7.085060193,1.440694691,2.052496546,36.8857312,5.387803434,5067
31035,NE,Clay,11.20689655,0.696286472,10.77586207,11.14058355,13.56100796,6.034482759,0.928381963,3.116710875,38.12997347,4.409814324,3016
31037,NE,Colfax,15.82336707,0,5.630174793,29.5124195,11.55473781,4.231830727,0.625574977,2.207911684,27.28610856,3.127874885,5435
31039,NE,Cuming,12.75488069,0.824295011,8.785249458,13.92624729,13.51409978,2.84164859,1.757049892,3.731019523,37.72234273,4.143167028,4610
31041,NE,Custer,16.73632564,0.127203344,9.576594585,6.85080865,11.41195711,4.306741777,1.871706342,4.415773215,42.08613484,2.616754498,5503
31043,NE,Dakota,2.360598407,0,10.67612201,30.53234894,11.09384107,4.313192151,0.990868467,5.692636487,32.17408199,2.166310472,10294
31045,NE,Dawes,10.8774941,0.49345634,5.385110491,2.424372452,12.82986484,6.136022313,0.407637846,3.926196095,53.40055782,4.119287707,4661
31047,NE,Dawson,5.555555556,0.216234198,6.852960745,24.7255489,14.51264138,6.320691949,1.056220892,2.944111776,34.63905522,3.176979375,12024
31049,NE,Deuel,11.55555556,0.666666667,6.555555556,5.222222222,17.44444444,8.333333333,1.444444444,4.333333333,38.44444444,6,900
31051,NE,Dixon,7.939247497,0.345184674,7.214359682,19.33034173,11.3220573,5.212288574,0.448740076,4.280289955,39.76527442,4.142216086,2897
31053,NE,Dodge,4.017566688,0.081327261,8.430926046,16.11906311,15.9292995,5.617002819,1.095207113,4.923010193,40.78833225,2.998265018,18444
31055,NE,Douglas,0.663581565,0.032103277,6.861563156,8.019330271,13.58002766,5.44082239,2.351735797,10.6111576,49.92332781,2.516350472,292805
31057,NE,Dundy,24.81040087,0.758396533,4.983748646,2.491874323,12.7843987,2.275189599,2.491874323,1.950162514,40.73672806,6.717226436,923
31059,NE,Fillmore,15.7162726,0.417246175,7.823365786,6.884561892,13.94297636,8.588317107,1.390820584,5.73713491,35.15299026,4.346314326,2876
31061,NE,Franklin,20.19933555,0,5.780730897,6.777408638,16.1461794,5.714285714,1.528239203,5.382059801,33.35548173,5.11627907,1505
31063,NE,Frontier,20.78825348,0.85007728,7.109737249,3.245749614,13.75579598,8.346213292,0.231839258,5.023183926,35.7805255,4.86862442,1294
31065,NE,Furnas,12.11472603,0.042808219,5.864726027,8.818493151,11.08732877,9.88869863,3.852739726,3.852739726,41.48116438,2.996575343,2336
31067,NE,Gage,5.163215481,0.08138168,7.152545438,16.49335383,11.85459806,7.062121349,1.763269735,3.734514875,41.71263225,4.982367303,11059
31069,NE,Garden,13.92694064,0,10.95890411,2.853881279,11.98630137,8.447488585,1.02739726,5.251141553,41.09589041,4.452054795,876
31071,NE,Garfield,18.15533981,0,6.116504854,9.029126214,10.09708738,3.883495146,1.262135922,6.019417476,41.45631068,3.980582524,1030
31073,NE,Gosper,16.26666667,0,5.6,12.26666667,8.711111111,4.177777778,1.333333333,5.777777778,39.11111111,6.755555556,1125
31075,NE,Grant,35.63218391,0,3.448275862,2.873563218,16.09195402,4.885057471,3.16091954,1.149425287,31.6091954,1.149425287,348
31077,NE,Greeley,24.23208191,0.341296928,5.119453925,4.010238908,14.24914676,6.911262799,3.498293515,6.058020478,33.27645051,2.303754266,1172
31079,NE,Hall,3.008877616,0.091946734,8.652504756,19.35003171,15.36461636,5.814838301,1.471147749,5.009511731,37.92961319,3.306911858,31540
31081,NE,Hamilton,12.7928295,0.183336729,4.461193726,11.91688735,13.99470361,6.416785496,1.996333265,3.951925036,40.90446119,3.381544103,4909
31083,NE,Harlan,16.88622754,0.898203593,8.982035928,6.22754491,11.73652695,3.532934132,0.778443114,5.628742515,38.98203593,6.347305389,1670
31085,NE,Hayes,38.47780127,0.634249472,5.073995772,2.536997886,2.536997886,6.342494715,0,4.4397463,33.82663848,6.131078224,473
31087,NE,Hitchcock,11.68831169,3.535353535,7.792207792,4.545454546,19.04761905,9.595959596,1.731601732,4.04040404,32.46753247,5.555555556,1386
31089,NE,Holt,16.88654354,0.510114336,6.772207564,4.960422164,11.16974494,5.857519789,1.020228672,5.435356201,42.05804749,5.329815303,5685
31091,NE,Hooker,14.63414634,0,12.89198606,2.090592335,8.362369338,0,1.393728223,2.787456446,54.00696864,3.832752613,287
31093,NE,Howard,15.43785736,0.481492627,5.386698766,12.09750226,17.0027084,6.560337045,1.534757749,4.243153777,34.15588324,3.099608787,3323
31095,NE,Jefferson,17.36474695,0,5.99185573,13.52530541,16.17219314,6.1663758,1.134380454,4.741128563,32.05351949,2.850494474,3438
31097,NE,Johnson,8.889934149,0.658513641,6.82031985,13.68767639,12.60583255,7.384760113,0.752587018,5.597365945,30.71495767,12.88805268,2126
31099,NE,Kearney,13.37072019,0.118063754,6.345926801,13.40023613,13.40023613,4.574970484,1.977567887,3.39433294,40.05312869,3.364817001,3388
31101,NE,Keith,12.21786065,0.564278705,5.8390579,5.618253189,19.79882237,7.580961727,1.521099117,4.219823356,38.02747792,4.612365064,4076
31103,NE,Keya Paha,35.32467532,0,6.233766234,3.896103896,7.792207792,5.194805195,2.337662338,5.454545455,32.72727273,1.038961039,385
31105,NE,Kimball,2.164502165,3.896103896,8.495670996,12.98701299,14.66450216,10.22727273,0.432900433,2.597402597,37.22943723,7.305194805,1848
31107,NE,Knox,18.32979476,0.707714084,5.16631281,6.039160179,12.4321774,5.520169851,1.321066289,4.458598726,39.18376976,6.841236141,4239
31109,NE,Lancaster,1.02488593,0.069256914,6.471738523,8.706583481,12.87829407,4.569210355,2.000302635,7.753282429,50.75600615,5.77043952,171824
31111,NE,Lincoln,4.743984491,0.313604744,7.383966245,3.620709317,15.28110389,16.39297525,1.482495153,5.644885392,40.78572243,4.350553085,17538
31113,NE,Logan,21.9665272,0.418410042,6.276150628,8.577405858,13.38912134,15.27196653,0.836820084,4.60251046,25.94142259,2.719665272,478
31115,NE,Loup,36.90851735,0,3.470031546,4.100946372,10.72555205,6.624605678,3.470031546,1.261829653,32.49211356,0.94637224,317
31117,NE,McPherson,19.60784314,0,3.431372549,0,15.19607843,13.7254902,0,3.921568628,42.64705882,1.470588235,204
31119,NE,Madison,4.936785069,0.295550326,7.421597066,19.69240874,14.18641563,4.394942806,1.29713754,3.989929396,40.16200536,3.623228066,18271
31121,NE,Merrick,14.76510067,0.571712652,7.009694258,11.90653741,12.25453642,5.642555307,1.690280885,8.028834203,34.42704449,3.703703704,4023
31123,NE,Morrill,17.70878881,0,6.296458242,7.127240927,14.51683428,10.23174464,0.830782685,4.241364233,34.54306952,4.503716659,2287
31125,NE,Nance,14.28571429,3.374578178,7.255343082,7.199100113,13.61079865,8.942632171,0.393700787,5.005624297,36.6704162,3.262092239,1778
31127,NE,Nemaha,5.404598388,0.686772171,7.136458644,8.898178561,11.70498656,17.02000597,2.030456853,5.25530009,38.96685578,2.896386981,3349
31129,NE,Nuckolls,16.63644606,0.226654578,6.572982774,6.754306437,16.31912965,4.170444243,1.67724388,6.482320943,39.12058024,2.039891206,2206
31131,NE,Otoe,4.92159228,1.085645356,7.22557298,12.31604343,13.65500603,7.466827503,1.266586249,4.499396864,41.8455971,5.717732208,8290
31133,NE,Pawnee,11.92586624,0,12.08702659,14.50443191,9.427880741,4.834810637,0.402900886,4.673650282,38.75906527,3.384367446,1241
31135,NE,Perkins,22.16358839,0,8.377308707,4.089709763,15.1055409,6.266490765,1.451187335,8.179419525,31.13456464,3.232189974,1516
31137,NE,Phelps,12.74261603,0.316455696,4.641350211,13.43881857,13.69198312,6.603375527,0.443037975,4.113924051,38.92405063,5.084388186,4740
31139,NE,Pierce,9.739405107,0.131613583,8.317978415,13.31929455,15.42511187,5.580415899,1.526717557,4.606475388,37.85206633,3.500921295,3799
31141,NE,Platte,5.873900799,0.431059256,6.241738031,26.42680614,15.48364849,5.885395712,1.16673372,4.414046784,31.55353756,2.523133513,17399
31143,NE,Polk,13.86888973,0.682076544,5.949223191,12.69420235,12.23948465,5.229253505,1.061007958,3.486169003,39.52254642,5.267146647,2639
31145,NE,Red Willow,8.45144357,0.192475941,6.019247594,7.804024497,18.00524934,8.468941382,1.644794401,4.111986002,42.3272091,2.974628172,5715
31147,NE,Richardson,9.233586189,0,12.63405702,11.06460895,11.92780539,8.71043683,1.464818206,2.458801988,40.02092597,2.484959456,3823
31149,NE,Rock,20.15915119,0,7.294429708,1.591511936,18.30238727,5.039787798,0.928381963,5.039787798,37.4005305,4.24403183,754
31151,NE,Saline,4.929971989,0,8.543417367,20.6442577,12.03081232,8.893557423,0.294117647,3.24929972,38.38935574,3.025210084,7140
31153,NE,Sarpy,0.715114439,0.083324544,7.030903913,6.253559751,14.60605421,5.478325071,2.188587702,10.21094821,47.40639173,6.026790423,94810
31155,NE,Saunders,5.406637491,0.446754194,8.160102115,10.71298322,13.44821298,7.676878191,0.993800146,5.780452225,41.14697301,6.227206419,10968
31157,NE,Scotts Bluff,4.04657933,0.023289665,7.982532751,7.883551674,15.48180495,7.14992722,1.787481805,5.577874818,45.1411936,4.925764192,17175
31159,NE,Seward,5.444188849,0.219082046,6.714864717,12.95870303,10.63643334,7.043487786,1.697885858,5.696133202,44.60510461,4.984116552,9129
31161,NE,Sheridan,18.12822402,0.110537951,3.389830509,7.00073692,13.26455416,5.895357406,1.031687546,4.605747974,40.2358143,6.337509212,2714
31163,NE,Sherman,16.02902375,0.197889182,7.783641161,11.54353562,15.50131926,5.80474934,0.791556728,3.496042216,36.80738786,2.044854881,1516
31165,NE,Sioux,33.3863275,0.635930048,3.179650239,3.815580286,6.200317965,4.610492846,0.635930048,3.656597774,37.51987281,6.359300477,629
31167,NE,Stanton,9.755342211,0.03096934,7.804273769,11.24187055,16.0421183,7.618457727,2.694332611,6.10096005,35.55280273,3.158872716,3229
31169,NE,Thayer,13.23987539,0.54517134,8.177570094,12.92834891,11.68224299,5.257009346,0.66199377,5.295950156,38.20093458,4.010903427,2568
31171,NE,Thomas,33.97260274,0,3.287671233,0.821917808,14.24657534,3.561643836,2.465753425,6.849315069,29.04109589,5.753424658,365
31173,NE,Thurston,7.540394973,0,6.140035907,9.443447038,8.797127469,3.518850987,0.933572711,4.919210054,44.66786355,14.03949731,2785
31175,NE,Valley,13.9257902,0.916170408,7.787448465,4.397617957,12.50572607,4.306000916,1.649106734,3.160787907,46.58726523,4.76408612,2183
31177,NE,Washington,5.043943447,0.363011081,9.62934658,11.87428353,14.31027895,6.706152083,1.776843714,8.578525029,38.53649217,3.181123424,10468
31179,NE,Wayne,6.580427447,0.262467192,6.355455568,9.880014998,15.37307837,5.268091489,1.068616423,7.480314961,45.65054368,2.080989876,5334
31181,NE,Webster,17.50572082,0,7.208237986,8.409610984,10.18306636,4.405034325,1.945080092,5.892448513,40.84668192,3.604118993,1748
31183,NE,Wheeler,40.25,2.5,5,2.25,10.75,6,0.25,3,28,2,400
31185,NE,York,8.269034794,0,6.347357694,10.51099141,15.72281264,7.075265686,1.688746542,5.517542583,41.72368613,3.144562527,6869
32000,NV,Nevada,0.435101609,1.062586381,6.966460207,4.602479226,13.68181275,5.952858305,1.522429061,5.554015163,56.04670375,4.175553546,1406568
32001,NV,Churchill,6.725571726,1.538461539,6.777546778,7.474012474,13.34719335,6.444906445,1.767151767,3.212058212,42.64033264,10.07276507,9620
32003,NV,Clark,0.135204027,0.156041924,6.711159614,3.573650819,13.43055747,5.989877628,1.553731728,5.878903713,59.09375503,3.477118051,1031774
32005,NV,Douglas,1.265113674,0.298772233,8.617711591,9.047196676,10.06488959,3.818682601,1.330470099,6.064142664,49.55884412,9.934176742,21421
32007,NV,Elko,1.341332926,24.15927851,7.45949251,2.147661266,11.70131458,4.245643534,1.241974931,2.491592785,40.266738,4.944970957,26168
32009,NV,Esmeralda,14.07035176,20.60301508,12.31155779,1.005025126,6.281407035,2.010050251,0.753768844,0.753768844,39.44723618,2.763819096,398
32011,NV,Eureka,13.5483871,30.10752688,6.129032258,4.086021505,7.311827957,5.161290323,0,0,25.2688172,8.387096774,930
32013,NV,Humboldt,6.465669532,23.21281357,7.089859852,4.216228948,14.25038276,5.865033565,1.4132611,2.331880815,29.57248852,5.582381345,8491
32015,NV,Lander,5.993812838,40.40989946,6.148491879,0.232018562,9.39675174,4.369682908,0.464037123,0,26.02474865,6.960556845,2586
32017,NV,Lincoln,9.428729895,2.99500832,7.598447033,0,14.80865225,5.04714365,0.721020521,5.823627288,38.65779257,14.91957848,1803
32019,NV,Lyon,1.270304962,1.87668747,8.555747355,12.44633294,17.43460364,8.068870889,0.632939406,3.244367725,38.68897446,7.781171159,22593
32021,NV,Mineral,0.717079531,1.043024772,4.758800522,6.127770535,9.582790091,3.520208605,1.238591917,2.020860495,48.89178618,22.09908735,1534
32023,NV,Nye,3.262877078,7.544975717,9.008824133,4.7814488,12.92838087,6.279499282,1.915315685,4.945618715,42.81414597,6.518913742,14619
32027,NV,Pershing,6.998069498,14.67181467,3.040540541,10.08687259,12.69305019,5.936293436,3.764478765,0.048262548,33.63899614,9.121621622,2072
32029,NV,Storey,0.183150183,1.098901099,8.424908425,5.616605617,12.63736264,7.020757021,4.273504274,7.142857143,45.36019536,8.241758242,1638
32031,NV,Washoe,0.509968348,0.355811955,7.516527552,7.506595907,15.39361698,6.259526822,1.506587271,5.308248015,51.13026431,4.512852843,231583
32033,NV,White Pine,4.679328379,17.61629507,5.917974126,1.376273053,8.175061932,5.092210295,0.385356455,1.073492981,40.02202037,15.66198734,3633
32510,NV,Carson,0.490177008,0.159502042,8.34078973,11.28185178,12.30888932,3.532386695,1.408286326,3.738572262,46.83913635,11.90040848,25705
33000,NH,New Hampshire,0.696038514,0.058243034,6.80073071,12.68300304,14.93598063,3.833625005,2.047002814,6.282162146,48.73160377,3.931610345,729701
33001,NH,Belknap,0.421133231,0,9.261740684,9.670112302,16.58371618,2.70546197,1.955717203,5.685298622,49.43848903,4.278330781,31344
33003,NH,Carroll,1.334715026,0,12.84145078,9.595854922,13.70777202,4.111917098,1.405181347,5.189637306,47.70569948,4.107772021,24125
33005,NH,Cheshire,1.01275977,0.062670778,7.041688601,12.90516658,16.50497606,4.113709859,1.599358251,4.795567923,48.23644431,3.727657868,39891
33007,NH,Coos,1.824766681,0.153224683,7.856247388,9.01239727,16.37414682,4.603705251,1.33026884,3.517202953,47.97325533,7.354784789,14358
33009,NH,Grafton,1.742152803,0.027891609,6.876354352,9.830719389,12.15645047,2.866399193,1.184320625,3.939153382,58.4114656,2.965092579,46609
33011,NH,Hillsborough,0.431068645,0.040068689,6.104530844,13.98529347,14.89146229,3.962397076,2.385187795,6.510501519,48.58614768,3.103341993,227110
33013,NH,Merrimack,0.696296853,0.149027564,7.172108051,9.37746553,14.91527971,3.081990207,2.115189541,6.39065259,49.93174788,6.170242076,79851
33015,NH,Rockingham,0.483185598,0.065110116,7.063305309,13.4195376,15.4116787,4.339532121,2.263433245,6.978205245,46.43379329,3.54221877,175088
33017,NH,Strafford,0.679567574,0.058167579,4.338450189,14.22693868,14.19998298,3.962489005,1.668416423,7.615696734,48.3925886,4.857702239,70486
33019,NH,Sullivan,1.377225395,0,7.034886511,16.33475695,15.15907673,3.095158117,1.722731417,5.172992946,46.1154566,3.987715341,20839
34000,NJ,New Jersey,0.29578353,0.041876852,5.942420233,8.152667806,14.21800519,6.126615068,2.692532331,8.481916639,49.82022575,4.227956597,4422491
34001,NJ,Atlantic,0.419155566,0.04552626,6.47571802,4.659377232,13.68849049,4.362671607,1.150715469,4.635829167,59.22416973,5.338346455,127399
34003,NJ,Bergen,0.097910955,0.039581024,5.49863758,7.86537452,15.02412359,5.022832002,3.182939329,10.04191422,50.31164849,2.915038289,480028
34005,NJ,Burlington,0.335595996,0.045193594,5.43755006,7.688728002,14.78725451,5.58252753,2.239096486,8.382740522,48.39786471,7.103448585,223483
34007,NJ,Camden,0.180994026,0.01601717,5.740153445,7.125638685,15.55267246,6.031265517,1.89963641,7.185703074,51.59010459,4.677814617,249732
34009,NJ,Cape May,0.89625009,0.117110012,9.629310963,2.913410291,13.07808131,3.931550393,1.137640114,7.091130709,53.66984537,7.535670754,41841
34011,NJ,Cumberland,3.80381843,0.199688291,6.542632639,12.66315995,16.54490551,5.448405741,0.993571011,2.868692772,43.69114878,7.243976882,61596
34013,NJ,Essex,0.130874826,0.019829519,6.081052498,6.57361775,12.26231017,7.89452811,2.884534033,7.88421676,51.74605525,4.522981091,378224
34015,NJ,Gloucester,0.465343618,0.089051369,6.700948096,7.320290321,15.36772189,6.080266752,1.960469227,6.648052922,50.77133215,4.596523649,149352
34017,NJ,Hudson,0.068599204,0.014279834,5.124220559,6.901359944,13.56136269,7.790349632,3.30256169,11.54930603,48.60995612,3.078004295,357147
34019,NJ,Hunterdon,1.225471881,0.140480923,6.828269544,11.43574492,13.35316007,2.841002496,3.52995681,8.800980378,47.9876855,3.857247471,66913
34021,NJ,Mercer,0.411684745,0.041612339,4.708852332,7.866396649,12.34887785,4.904707743,2.189918717,8.5183233,52.4848115,6.524814825,180235
34023,NJ,Middlesex,0.106408861,0.029244006,5.046188327,9.017966632,14.02041182,7.811344217,2.836668543,8.614694253,48.93087356,3.586199778,406921
34025,NJ,Monmouth,0.280195541,0.018198591,7.142319254,5.907952784,14.0333097,4.641581897,3.44329884,9.969376165,50.40789944,4.15586779,318706
34027,NJ,Morris,0.169120573,0.048593468,4.941993939,10.73953901,13.37697818,3.761976185,3.451284092,10.47514463,49.9211791,3.114190823,261352
34029,NJ,Ocean,0.230840436,0.028422949,8.160074975,5.201783732,16.43960315,5.227518024,1.911635357,6.535741858,50.65391987,5.610459645,260353
34031,NJ,Passaic,0.07725911,0.01520525,6.161003053,13.08226862,15.63140829,7.250438692,2.220377501,6.050456774,46.4647793,3.046803404,243337
34033,NJ,Salem,1.909568301,0.075018755,8.214553638,11.43013026,13.94666849,10.31507877,1.022983019,4.494305395,43.82459251,4.767100866,29326
34035,NJ,Somerset,0.326961047,0.087496618,4.387494891,12.0227261,13.20623298,4.223438732,4.39555379,10.44203061,48.10299273,2.805072501,173721
34037,NJ,Sussex,0.872342391,0.118775817,8.339382102,8.644240033,15.27720956,4.626977947,2.263339184,6.727990181,48.4169823,4.712760482,75773
34039,NJ,Union,0.089457504,0.043663782,5.904550263,8.869072553,13.61600011,9.436701716,2.384468473,8.335522439,47.27829094,4.042272221,281698
34041,NJ,Warren,1.015283448,0.110199805,6.890197637,10.56111573,14.7848394,5.640062146,2.292517253,6.086281028,48.13563609,4.483867471,55354
35000,NM,New Mexico,1.753004008,2.308568316,7.035084837,4.014196879,13.24498169,4.23813307,1.508137099,4.714025608,53.6387943,7.545074192,888646
35001,NM,Bernalillo,0.683103385,0.355351761,6.539664219,4.112420375,13.04859192,3.34055746,1.87210473,5.435031474,57.96216899,6.65100568,318839
35003,NM,Catron,10.58558559,1.689189189,3.490990991,19.81981982,17.22972973,8.220720721,0.788288288,0.337837838,31.30630631,6.531531532,888
35005,NM,Chaves,5.024359404,3.250399792,7.229722191,4.630146156,14.22514783,6.27766001,0.725203615,4.481386441,48.31343672,5.842537841,26889
35006,NM,Cibola,2.901543143,3.923060204,6.183438383,3.912193002,11.3236253,2.912410346,1.684416431,2.369050207,50.43468811,14.35557488,9202
35007,NM,Colfax,4.693877551,0.734693878,10.04081633,4.653061225,13.71428571,4.510204082,0.93877551,4.102040816,47.71428571,8.897959184,4900
35009,NM,Curry,6.394114452,0.360440429,6.907618624,8.250629536,15.95812966,6.048486644,1.505949736,3.984594875,41.93946576,8.650570286,20253
35011,NM,De Baca,15.15151515,1.116427432,19.45773525,3.03030303,3.827751196,5.901116427,1.913875598,2.551834131,39.07496013,7.974481659,627
35013,NM,Doña Ana,2.358869826,0.566219353,6.704037144,3.998641074,12.26204632,4.884208142,1.081478965,3.982786932,56.09082158,8.070890663,88305
35015,NM,Eddy,2.258113322,15.43233225,7.825856721,4.724260534,13.67350026,6.747862925,0.809440956,3.544141009,39.05741735,5.927074665,26438
35017,NM,Grant,1.426024955,11.64587047,5.486234898,2.644087938,12.66587443,1.663695781,1.881560705,4.1295306,54.08001584,4.377104377,10098
35019,NM,Guadalupe,1.664025357,1.030110935,4.754358162,0.554675119,17.27416799,10.06339144,0,1.18858954,49.60380349,13.86687797,1262
35021,NM,Harding,22.6744186,1.162790698,9.302325581,2.906976744,10.46511628,2.325581395,0,1.162790698,38.95348837,11.04651163,172
35023,NM,Hidalgo,9.037328094,6.679764244,5.566470203,3.667321546,12.24623445,7.269155206,0.720366732,0.589390963,40.07858546,14.1453831,1527
35025,NM,Lea,1.624186175,17.82795401,8.474165397,2.805097659,14.64191716,7.158193656,1.219005402,3.844022718,37.60562405,4.799833772,28876
35027,NM,Lincoln,3.767349637,0.621282221,14.60674157,2.22075347,13.98545935,2.749504296,1.850627892,3.251817581,51.06411104,5.882352941,7565
35028,NM,Los Alamos,0.12254902,0.765931373,1.552287582,1.154003268,3.78880719,1.419526144,1.011029412,3.094362745,80.43300654,6.658496732,9792
35029,NM,Luna,6.801107157,3.980492949,7.262422565,10.28074338,13.31224463,4.507710558,0.369052326,2.741531567,45.53842098,5.20627389,7587
35031,NM,McKinley,0.927096502,0.998735778,5.069532238,5.718499789,12.67172356,3.712600084,1.592920354,3.82638011,55.31816266,10.16434893,23730
35033,NM,Mora,4.152249135,0,5.813148789,1.038062284,8.858131488,5.882352941,2.352941177,0.207612457,65.25951557,6.435986159,1445
35035,NM,Otero,1.799794309,0.745629071,8.107644841,1.881213576,13.88412753,4.66660953,1.782653411,5.227973946,49.44720603,12.45714775,23336
35037,NM,Quay,2.443105756,0.167336011,5.957161981,4.250334672,8.768406961,5.087014726,0.669344043,7.630522088,58.09906292,6.927710843,2988
35039,NM,Rio Arriba,2.332836985,1.304686946,5.878181947,1.942849039,10.01914486,3.360987024,0.623980713,3.538254272,59.57597674,11.42310147,14103
35041,NM,Roosevelt,9.505125933,1.2783192,5.606885204,6.670041767,10.5682825,7.847107961,1.227692697,3.796987723,47.38640678,6.113150234,7901
35043,NM,Sandoval,0.961138653,0.273468735,7.257316488,5.042379658,15.45818007,3.604669759,1.799136415,7.108587878,50.4893651,8.005757237,62530
35045,NM,San Juan,1.197820687,10.06529925,8.202467751,3.567422482,14.30374169,6.872446118,0.897363993,3.152792244,46.29236439,5.448281388,49924
35047,NM,San Miguel,2.586744234,0.457095367,7.303137336,1.547891128,9.463951797,3.137336381,0.623311864,3.584043216,59.72366507,11.5728236,9626
35049,NM,Santa Fe,0.78712189,0.466021625,7.034369095,2.723669068,13.13811574,2.908372761,1.551511018,4.550814827,57.02797551,9.812028473,70383
35051,NM,Sierra,4.529514904,0,8.416130918,3.623611923,10.22793688,4.354178843,1.431911163,4.38340152,56.80888369,6.224430158,3422
35053,NM,Socorro,4.245626822,0.510204082,3.06122449,3.808309038,6.158892128,2.787900875,1.129737609,1.986151604,71.17346939,5.138483965,5488
35055,NM,Taos,1.824343813,0.396596481,8.566483992,2.040669166,20.204788,1.60801846,3.25930199,4.85289876,51.75223536,5.494663975,13868
35057,NM,Torrance,5.97747093,1.071947674,10.59229651,2.85247093,14.17151163,5.886627907,0.27252907,3.706395349,45.18531977,10.28343023,5504
35059,NM,Union,17.31283422,2.473262032,4.478609626,6.4171123,9.157754011,3.542780749,1.671122995,2.941176471,39.63903743,12.36631016,1496
35061,NM,Valencia,2.290950745,0.414392561,9.904992925,4.268580284,13.74570447,6.73472138,1.222963412,4.861532242,47.24412102,9.312040968,29682
36000,NY,New York,0.494129488,0.067780408,5.702597933,5.965855014,12.49644148,5.535031458,2.893459054,8.015175315,54.21923035,4.610299506,9498320
36001,NY,Albany,0.258147187,0.027991864,4.285243312,5.024850555,11.83807018,3.39696817,2.055224837,7.722644174,53.14286425,12.24799547,160761
36003,NY,Allegany,2.665533107,0.435087017,7.786557312,15.42808562,10.42708542,3.815763153,1.095219044,2.395479096,51.18523705,4.765953191,19996
36005,NY,Bronx,0.099943293,0.01064288,5.147329053,3.291975768,12.54629237,7.83033254,1.621708814,6.381903113,59.38377726,3.686094911,601341
36007,NY,Broome,0.349112768,0.19536443,5.000867002,10.06762615,14.85925669,4.058724929,1.562915438,4.174325184,55.41298191,4.318825501,86505
36009,NY,Cattaraugus,2.211732573,0.323595773,7.864267902,13.07148795,13.34164589,4.824248902,0.80156751,3.948462178,47.52701579,6.085975537,33684
36011,NY,Cayuga,3.431774679,0.333606782,7.136997539,13.25950232,13.2786437,5.280284386,0.877768663,3.221219579,46.58736669,6.592835658,36570
36013,NY,Chautauqua,2.393165448,0.264517167,6.030276492,17.78699219,12.52703258,4.411002484,1.134921628,2.738110132,47.64526103,5.068720845,55951
36015,NY,Chemung,0.567862213,0.591969571,4.802721453,14.53137974,13.8108376,4.135751212,1.896445504,4.35003884,49.67990786,5.63308601,37333
36017,NY,Chenango,3.302692965,0.281768211,7.233590466,17.42805672,12.35160977,3.773846367,2.383481916,5.926370733,43.12901289,4.189569957,21649
36019,NY,Clinton,2.178472552,0.106266954,5.128778769,11.87673033,15.96800805,4.868704382,1.624765793,2.693028329,46.41349031,9.141754523,35759
